Time (Sec);S2;S64;S65;S66;S67;S68;S69;S70;S71;S72;S73;S74;S75;S76;S77;S78;S79;S80;S81;S82;S83;S84;S85;S86;S87;S88;S89;S9;S99;
19.64738666666672;19160.0;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983791999977;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983791999977;19159.957855999994;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.957855999994;
19.71638666666672;19160.0;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983791999977;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983791999977;19159.957855999994;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.957855999994;
19.85738666666672;19160.0;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983791999977;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983791999977;19159.957855999994;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.957855999994;
19.92638666666672;19160.0;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983791999977;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983791999977;19159.957855999994;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.983791999977;19159.978927999997;19159.957855999994;
20.000000000000053;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.13638666666672;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.21038666666672;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.34638666666672;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.420386666666722;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.55638666666672;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.630386666666723;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.766386666666723;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.840386666666724;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
20.907386666666724;19160.0;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983691999976;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983691999976;19159.957855999994;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.983691999976;19159.978927999997;19159.957855999994;
21.000000000000057;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.117386666666725;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.260386666666726;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.327386666666726;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.405386666666725;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.537386666666727;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.606386666666726;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.747386666666728;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.816386666666727;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
21.95738666666673;19160.0;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983591999975;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983591999975;19159.957855999994;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.983591999975;19159.978927999997;19159.957855999994;
22.00000000000006;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.10038666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.23638666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.31038666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.44638666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.52038666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.65638666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.730386666666732;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.86638666666673;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
22.940386666666733;19160.0;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983491999974;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983491999974;19159.957855999994;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.983491999974;19159.978927999997;19159.957855999994;
23.000000000000068;19160.0;19159.983391999973;19159.978927999997;19159.983391999973;19159.978927999997;19159.983391999973;19159.93678399999;19159.957855999994;19159.957855999994;19159.957855999994;19159.978927999997;19159.978927999997;19159.978927999997;19159.983391999973;19159.93678399999;19159.93678399999;19159.978927999997;19159.978927999997;19159.957855999994;19159.957855999994;19159.983391999973;19159.957855999994;19159.983391999973;19159.978927999997;19159.983391999973;19159.978927999997;19159.983391999973;19159.978927999997;19159.957855999994;
23.151386666666728;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.218386666666728;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.36138666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.42838666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.506386666666728;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.63838666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.70738666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.84838666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
23.91738666666673;19160.0;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.976287999973;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.976287999973;19159.93678399999;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.976287999973;19159.968391999995;19159.93678399999;
24.05838666666673;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.12738666666673;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.201386666666732;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.33738666666673;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.411386666666733;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.547386666666732;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.621386666666734;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.757386666666733;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.831386666666734;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
24.967386666666734;19160.0;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97618799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97618799997;19159.93678399999;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.97618799997;19159.968391999995;19159.93678399999;
25.041386666666735;19160.0;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97608799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97608799997;19159.93678399999;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.93678399999;
25.108386666666735;19160.0;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97608799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97608799997;19159.93678399999;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.93678399999;
25.251386666666736;19160.0;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97608799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97608799997;19159.93678399999;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.93678399999;
25.318386666666736;19160.0;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.905175999986;19159.93678399999;19159.93678399999;19159.93678399999;19159.968391999995;19159.968391999995;19159.968391999995;19159.97608799997;19159.905175999986;19159.905175999986;19159.968391999995;19159.968391999995;19159.93678399999;19159.93678399999;19159.97608799997;19159.93678399999;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.97608799997;19159.968391999995;19159.93678399999;
